Date/Time,OFFICE_BACK_Zone Inverse Solution,OFFICE_CORE_Zone Inverse Solution,OFFICE_FRONT_Zone Inverse Solution,OFFICE_LEFT_Zone Inverse Solution,OFFICE_RIGHT_Zone Inverse Solution
 03/18  22:00:00,0.466666667,1.678333333,0.465,0.283333333,0.283333333
 03/18  23:00:00,0.383333333,1.381666667,0.385,0.24,0.24
 03/18  24:00:00,0,0,0,0,0
 03/19  01:00:00,0,0,0,0,0
 03/19  02:00:00,0,0,0,0,0
 03/19  03:00:00,0,0,0,0,0
 03/19  04:00:00,0,0,0,0,0
 03/19  05:00:00,0,0,0,0,0
 03/19  06:00:00,1.64,5.9,1.64,1.03,1.03
 03/19  07:00:00,3.29,11.81,3.29,2.06,2.06
 03/19  08:00:00,14.67833333,52.73666667,14.67833333,9.186666667,9.186666667
 03/19  09:00:00,14.35833333,51.59833333,14.36,8.986666667,8.986666667
 03/19  10:00:00,12.61833333,45.34833333,12.60833333,7.898333333,7.893333333
 03/19  11:00:00,6.925,24.89,6.916666667,4.333333333,4.335
 03/19  12:00:00,8.22,29.52,8.22,5.14,5.14
 03/19  13:00:00,12.455,44.765,12.44833333,7.788333333,7.796666667
 03/19  14:00:00,14.30666667,51.42333333,14.315,8.95,8.956666667
 03/19  15:00:00,11.89333333,42.74666667,11.90333333,7.438333333,7.445
 03/19  16:00:00,7.045,25.33333333,7.051666667,4.406666667,4.41
 03/19  17:00:00,2.918333333,10.49666667,2.926666667,1.825,1.826666667
 03/19  18:00:00,0.181666667,0.653333333,0.181666667,0.113333333,0.113333333
 03/19  19:00:00,1.44,5.175,1.44,0.903333333,0.901666667
 03/19  20:00:00,1.396666667,5.018333333,1.395,0.875,0.875
 03/19  21:00:00,0.826666667,2.973333333,0.826666667,0.518333333,0.518333333
 03/19  22:00:00,0.57,2.048333333,0.568333333,0.353333333,0.353333333
 03/19  23:00:00,0.088333333,0.316666667,0.088333333,0.055,0.055
 03/19  24:00:00,0,0,0,0,0
 03/20  01:00:00,0,0,0,0,0
 03/20  02:00:00,0,0,0,0,0
 03/20  03:00:00,0,0,0,0,0
 03/20  04:00:00,0,0,0,0,0
 03/20  05:00:00,0,0,0,0,0
 03/20  06:00:00,1.64,5.9,1.64,1.03,1.03
 03/20  07:00:00,3.29,11.81,3.29,2.06,2.06
 03/20  08:00:00,13.67666667,49.15666667,13.675,8.56,8.555
 03/20  09:00:00,13.34,47.95666667,13.335,8.35,8.341666667
 03/20  10:00:00,14.89333333,53.53333333,14.88833333,9.32,9.32
 03/20  11:00:00,6.2,22.305,6.19,3.878333333,3.878333333
 03/20  12:00:00,8.22,29.52,8.22,5.14,5.14
 03/20  13:00:00,15.61,56.08,15.61,9.77,9.77
 03/20  14:00:00,9.828333333,35.365,9.818333333,6.14,6.15
 03/20  15:00:00,11.46666667,41.235,11.47333333,7.17,7.178333333
 03/20  16:00:00,9.623333333,34.63,9.63,6.018333333,6.023333333
 03/20  17:00:00,2.926666667,10.55166667,2.938333333,1.833333333,1.833333333
 03/20  18:00:00,0.1,0.358333333,0.1,0.061666667,0.061666667
 03/20  19:00:00,1.441666667,5.186666667,1.441666667,0.905,0.905
 03/20  20:00:00,1.423333333,5.12,1.423333333,0.891666667,0.891666667
 03/20  21:00:00,0.745,2.68,0.745,0.463333333,0.463333333
 03/20  22:00:00,0.726666667,2.615,0.726666667,0.453333333,0.453333333
 03/20  23:00:00,0.166666667,0.601666667,0.166666667,0.103333333,0.103333333
 03/20  24:00:00,0,0,0,0,0
 03/21  01:00:00,0,0,0,0,0
 03/21  02:00:00,0,0,0,0,0
 03/21  03:00:00,0,0,0,0,0
 03/21  04:00:00,0,0,0,0,0
 03/21  05:00:00,0,0,0,0,0
 03/21  06:00:00,1.638333333,5.893333333,1.638333333,1.028333333,1.028333333
 03/21  07:00:00,1.64,5.9,1.64,1.03,1.03
 03/21  08:00:00,4.93,17.71,4.93,3.08,3.08
 03/21  09:00:00,4.93,17.71,4.93,3.08,3.08
 03/21  10:00:00,4.93,17.71,4.93,3.08,3.08
 03/21  11:00:00,4.93,17.71,4.93,3.08,3.08
 03/21  12:00:00,1.64,5.9,1.64,1.03,1.03
 03/21  13:00:00,1.64,5.9,1.64,1.03,1.03
 03/21  14:00:00,1.64,5.9,1.64,1.03,1.03
 03/21  15:00:00,1.64,5.9,1.64,1.03,1.03
 03/21  16:00:00,1.64,5.9,1.64,1.03,1.03
 03/21  17:00:00,0.82,2.95,0.82,0.51,0.51
 03/21  18:00:00,0.82,2.95,0.82,0.51,0.51
 03/21  19:00:00,0,0,0,0,0
 03/21  20:00:00,0,0,0,0,0
 03/21  21:00:00,0,0,0,0,0
 03/21  22:00:00,0,0,0,0,0
 03/21  23:00:00,0,0,0,0,0
 03/21  24:00:00,0,0,0,0,0
 03/22  01:00:00,0,0,0,0,0
 03/22  02:00:00,0,0,0,0,0
 03/22  03:00:00,0,0,0,0,0
 03/22  04:00:00,0,0,0,0,0
 03/22  05:00:00,0,0,0,0,0
 03/22  06:00:00,0.82,2.95,0.82,0.51,0.51
 03/22  07:00:00,0.82,2.95,0.82,0.51,0.51
 03/22  08:00:00,0.82,2.95,0.82,0.51,0.51
 03/22  09:00:00,0.82,2.95,0.82,0.51,0.51
 03/22  10:00:00,0.82,2.95,0.82,0.51,0.51
 03/22  11:00:00,0.82,2.95,0.82,0.51,0.51
 03/22  12:00:00,0.82,2.95,0.82,0.51,0.51
 03/22  13:00:00,0.82,2.95,0.82,0.51,0.51
 03/22  14:00:00,0.82,2.95,0.82,0.51,0.51
 03/22  15:00:00,0.82,2.95,0.82,0.51,0.51
 03/22  16:00:00,0.82,2.95,0.82,0.51,0.51
 03/22  17:00:00,0.82,2.95,0.82,0.51,0.51
 03/22  18:00:00,0,0,0,0,0
 03/22  19:00:00,0,0,0,0,0
 03/22  20:00:00,0,0,0,0,0
 03/22  21:00:00,0,0,0,0,0
 03/22  22:00:00,0,0,0,0,0
 03/22  23:00:00,0,0,0,0,0
 03/22  24:00:00,0,0,0,0,0
 03/23  01:00:00,0,0,0,0,0
 03/23  02:00:00,0,0,0,0,0
 03/23  03:00:00,0,0,0,0,0
 03/23  04:00:00,0,0,0,0,0
 03/23  05:00:00,0,0,0,0,0
 03/23  06:00:00,1.64,5.9,1.64,1.03,1.03
 03/23  07:00:00,3.29,11.81,3.29,2.06,2.06
 03/23  08:00:00,10.815,38.86166667,10.815,6.771666667,6.751666667
 03/23  09:00:00,15.61,56.08,15.61,9.77,9.77
 03/23  10:00:00,10.47333333,37.67,10.47166667,6.56,6.561666667
 03/23  11:00:00,6.82,24.55333333,6.826666667,4.27,4.278333333
 03/23  12:00:00,8.22,29.52,8.22,5.14,5.14
 03/23  13:00:00,11.09166667,39.89,11.08166667,6.94,6.951666667
 03/23  14:00:00,10.94833333,39.38333333,10.965,6.851666667,6.86
 03/23  15:00:00,15.28833333,54.94666667,15.29333333,9.568333333,9.573333333
 03/23  16:00:00,4.96,17.88166667,4.975,3.093333333,3.113333333
 03/23  17:00:00,2.766666667,9.981666667,2.778333333,1.731666667,1.736666667
 03/23  18:00:00,0.071666667,0.258333333,0.071666667,0.045,0.045
 03/23  19:00:00,1.581666667,5.691666667,1.581666667,0.993333333,0.993333333
 03/23  20:00:00,1.145,4.12,1.145,0.718333333,0.718333333
 03/23  21:00:00,0.551666667,1.978333333,0.551666667,0.345,0.345
 03/23  22:00:00,0.633333333,2.278333333,0.633333333,0.393333333,0.393333333
 03/23  23:00:00,0.22,0.79,0.22,0.136666667,0.136666667
 03/23  24:00:00,0,0,0,0,0
 03/24  01:00:00,0,0,0,0,0
 03/24  02:00:00,0,0,0,0,0
 03/24  03:00:00,0,0,0,0,0
 03/24  04:00:00,0,0,0,0,0
 03/24  05:00:00,0,0,0,0,0
 03/24  06:00:00,1.64,5.9,1.64,1.03,1.03
 03/24  07:00:00,3.29,11.81,3.29,2.06,2.06
 03/24  08:00:00,10.88666667,39.11833333,10.88333333,6.815,6.796666667
 03/24  09:00:00,15.54333333,55.83833333,15.54,9.728333333,9.725
 03/24  10:00:00,10.72833333,38.55833333,10.70333333,6.716666667,6.71
 03/24  11:00:00,7.036666667,25.29833333,7.02,4.405,4.41
 03/24  12:00:00,8.22,29.52,8.22,5.14,5.14
 03/24  13:00:00,11.05333333,39.75666667,11.045,6.913333333,6.923333333
 03/24  14:00:00,10.72666667,38.57,10.72166667,6.695,6.718333333
 03/24  15:00:00,15.335,55.10666667,15.33666667,9.588333333,9.6
 03/24  16:00:00,5.305,19.13833333,5.321666667,3.311666667,3.326666667
 03/24  17:00:00,2.803333333,10.11833333,2.82,1.758333333,1.758333333
 03/24  18:00:00,0.066666667,0.241666667,0.066666667,0.043333333,0.041666667
 03/24  19:00:00,1.513333333,5.441666667,1.513333333,0.948333333,0.948333333
 03/24  20:00:00,1.416666667,5.093333333,1.418333333,0.886666667,0.886666667
 03/24  21:00:00,0.966666667,3.481666667,0.97,0.608333333,0.605
 03/24  22:00:00,0.643333333,2.315,0.643333333,0.4,0.4
 03/24  23:00:00,0.078333333,0.278333333,0.078333333,0.048333333,0.048333333
 03/24  24:00:00,0,0,0,0,0
 03/25  01:00:00,0,0,0,0,0
 03/25  02:00:00,0,0,0,0,0
 03/25  03:00:00,0,0,0,0,0
 03/25  04:00:00,0,0,0,0,0
 03/25  05:00:00,0,0,0,0,0
 03/25  06:00:00,1.64,5.9,1.64,1.03,1.03
 03/25  07:00:00,3.29,11.81,3.29,2.06,2.06
 03/25  08:00:00,10.95166667,39.345,10.95,6.856666667,6.841666667
 03/25  09:00:00,15.61,56.08,15.61,9.77,9.77
 03/25  10:00:00,10.74166667,38.60666667,10.725,6.723333333,6.721666667
 03/25  11:00:00,6.743333333,24.23333333,6.73,4.221666667,4.228333333
 03/25  12:00:00,8.22,29.52,8.22,5.14,5.14
 03/25  13:00:00,11.02833333,39.665,11.02,6.898333333,6.91
 03/25  14:00:00,10.86333333,39.065,10.865,6.785,6.806666667
 03/25  15:00:00,15.27166667,54.895,15.28,9.546666667,9.565
 03/25  16:00:00,5.173333333,18.64166667,5.191666667,3.23,3.245
 03/25  17:00:00,2.891666667,10.42833333,2.908333333,1.815,1.815
 03/25  18:00:00,0.033333333,0.121666667,0.035,0.021666667,0.021666667
 03/25  19:00:00,1.463333333,5.265,1.466666667,0.92,0.92
 03/25  20:00:00,1.181666667,4.248333333,1.181666667,0.741666667,0.741666667
 03/25  21:00:00,1.145,4.116666667,1.145,0.718333333,0.718333333
 03/25  22:00:00,0.628333333,2.256666667,0.628333333,0.39,0.39
 03/25  23:00:00,0.19,0.685,0.19,0.12,0.12
 03/25  24:00:00,0,0,0,0,0
 03/26  01:00:00,0,0,0,0,0
 03/26  02:00:00,0,0,0,0,0
 03/26  03:00:00,0,0,0,0,0
 03/26  04:00:00,0,0,0,0,0
 03/26  05:00:00,0,0,0,0,0
 03/26  06:00:00,1.64,5.9,1.64,1.03,1.03
 03/26  07:00:00,3.29,11.81,3.29,2.06,2.06
 03/26  08:00:00,15.52166667,55.76166667,15.52166667,9.715,9.713333333
 03/26  09:00:00,14.30166667,51.36333333,14.28666667,8.951666667,8.938333333
 03/26  10:00:00,12.63833333,45.41,12.62,7.911666667,7.91
 03/26  11:00:00,6.953333333,24.99333333,6.943333333,4.355,4.356666667
 03/26  12:00:00,8.22,29.52,8.22,5.14,5.14
 03/26  13:00:00,12.49333333,44.91666667,12.49666667,7.815,7.823333333
 03/26  14:00:00,14.29166667,51.37,14.29333333,8.935,8.95
 03/26  15:00:00,11.955,42.96666667,11.965,7.473333333,7.49
 03/26  16:00:00,6.938333333,24.955,6.951666667,4.34,4.346666667
 03/26  17:00:00,3.041666667,10.95,3.056666667,1.906666667,1.908333333
 03/26  18:00:00,0.058333333,0.21,0.058333333,0.036666667,0.036666667
 03/26  19:00:00,1.411666667,5.071666667,1.411666667,0.885,0.885
 03/26  20:00:00,1.481666667,5.326666667,1.481666667,0.928333333,0.928333333
 03/26  21:00:00,0.718333333,2.586666667,0.718333333,0.45,0.45
 03/26  22:00:00,0.576666667,2.075,0.576666667,0.36,0.36
 03/26  23:00:00,0.143333333,0.528333333,0.143333333,0.09,0.09
 03/26  24:00:00,0,0,0,0,0
 03/27  01:00:00,0,0,0,0,0
 03/27  02:00:00,0,0,0,0,0
 03/27  03:00:00,0,0,0,0,0
 03/27  04:00:00,0,0,0,0,0
 03/27  05:00:00,0,0,0,0,0
 03/27  06:00:00,1.64,5.9,1.64,1.03,1.03
 03/27  07:00:00,3.29,11.81,3.29,2.06,2.06
 03/27  08:00:00,13.50666667,48.52166667,13.50333333,8.451666667,8.448333333
 03/27  09:00:00,13.34833333,47.965,13.34666667,8.353333333,8.353333333
 03/27  10:00:00,14.945,53.70666667,14.94166667,9.353333333,9.353333333
 03/27  11:00:00,6.288333333,22.61166667,6.28,3.936666667,3.936666667
 03/27  12:00:00,8.22,29.52,8.22,5.14,5.14
 03/27  13:00:00,15.61,56.08,15.61,9.77,9.77
 03/27  14:00:00,9.813333333,35.30166667,9.81,6.135,6.145
 03/27  15:00:00,11.49166667,41.32166667,11.49833333,7.19,7.191666667
 03/27  16:00:00,9.656666667,34.74,9.658333333,6.041666667,6.041666667
 03/27  17:00:00,3.011666667,10.85166667,3.021666667,1.886666667,1.886666667
 03/27  18:00:00,0.036666667,0.136666667,0.038333333,0.023333333,0.023333333
 03/27  19:00:00,1.516666667,5.456666667,1.516666667,0.951666667,0.951666667
 03/27  20:00:00,1.313333333,4.723333333,1.313333333,0.823333333,0.823333333
 03/27  21:00:00,0.956666667,3.443333333,0.956666667,0.6,0.6
 03/27  22:00:00,0.501666667,1.801666667,0.501666667,0.313333333,0.313333333
 03/27  23:00:00,0.283333333,1.015,0.283333333,0.175,0.175
 03/27  24:00:00,0,0,0,0,0
 03/28  01:00:00,0,0,0,0,0
 03/28  02:00:00,0,0,0,0,0
 03/28  03:00:00,0,0,0,0,0
 03/28  04:00:00,0,0,0,0,0
 03/28  05:00:00,0,0,0,0,0
 03/28  06:00:00,1.64,5.9,1.64,1.03,1.03
 03/28  07:00:00,1.64,5.9,1.64,1.03,1.03
 03/28  08:00:00,4.93,17.71,4.93,3.08,3.08
 03/28  09:00:00,4.93,17.71,4.93,3.08,3.08
 03/28  10:00:00,4.93,17.71,4.93,3.08,3.08
 03/28  11:00:00,4.92,17.68666667,4.921666667,3.075,3.076666667
 03/28  12:00:00,1.64,5.9,1.64,1.03,1.03
 03/28  13:00:00,1.64,5.9,1.64,1.03,1.03
 03/28  14:00:00,1.64,5.9,1.64,1.03,1.03
 03/28  15:00:00,1.64,5.9,1.64,1.03,1.03
 03/28  16:00:00,1.64,5.9,1.64,1.03,1.03
 03/28  17:00:00,0.82,2.95,0.82,0.51,0.51
 03/28  18:00:00,0.82,2.95,0.82,0.51,0.51
 03/28  19:00:00,0,0,0,0,0
 03/28  20:00:00,0,0,0,0,0
 03/28  21:00:00,0,0,0,0,0
 03/28  22:00:00,0,0,0,0,0
 03/28  23:00:00,0,0,0,0,0
 03/28  24:00:00,0,0,0,0,0
 03/29  01:00:00,0,0,0,0,0
 03/29  02:00:00,0,0,0,0,0
 03/29  03:00:00,0,0,0,0,0
 03/29  04:00:00,0,0,0,0,0
 03/29  05:00:00,0,0,0,0,0
 03/29  06:00:00,0.82,2.95,0.82,0.51,0.51
 03/29  07:00:00,0.82,2.95,0.82,0.51,0.51
 03/29  08:00:00,0.82,2.95,0.82,0.51,0.51
 03/29  09:00:00,0.82,2.95,0.82,0.51,0.51
 03/29  10:00:00,0.82,2.95,0.82,0.51,0.51
 03/29  11:00:00,0.82,2.95,0.82,0.51,0.51
 03/29  12:00:00,0.82,2.95,0.82,0.51,0.51
 03/29  13:00:00,0.82,2.95,0.82,0.51,0.51
 03/29  14:00:00,0.82,2.95,0.82,0.51,0.51
 03/29  15:00:00,0.82,2.95,0.82,0.51,0.51
 03/29  16:00:00,0.82,2.95,0.82,0.51,0.51
 03/29  17:00:00,0.82,2.95,0.82,0.51,0.51
 03/29  18:00:00,0,0,0,0,0
 03/29  19:00:00,0,0,0,0,0
 03/29  20:00:00,0,0,0,0,0
 03/29  21:00:00,0,0,0,0,0
 03/29  22:00:00,0,0,0,0,0
 03/29  23:00:00,0,0,0,0,0
 03/29  24:00:00,0,0,0,0,0
 03/30  01:00:00,0,0,0,0,0
 03/30  02:00:00,0,0,0,0,0
 03/30  03:00:00,0,0,0,0,0
 03/30  04:00:00,0,0,0,0,0
 03/30  05:00:00,0,0,0,0,0
 03/30  06:00:00,1.64,5.9,1.64,1.03,1.03
 03/30  07:00:00,3.29,11.81,3.29,2.06,2.06
 03/30  08:00:00,10.96666667,39.37666667,10.96333333,6.866666667,6.848333333
 03/30  09:00:00,15.565,55.915,15.56333333,9.741666667,9.74
 03/30  10:00:00,10.735,38.57,10.72166667,6.721666667,6.721666667
 03/30  11:00:00,7.046666667,25.31833333,7.033333333,4.413333333,4.416666667
 03/30  12:00:00,8.22,29.52,8.22,5.14,5.14
 03/30  13:00:00,10.96,39.395,10.95833333,6.855,6.866666667
 03/30  14:00:00,10.96166667,39.40166667,10.96166667,6.848333333,6.868333333
 03/30  15:00:00,15.30666667,54.99666667,15.31166667,9.573333333,9.583333333
 03/30  16:00:00,5.19,18.67333333,5.206666667,3.24,3.255
 03/30  17:00:00,3,10.79833333,3.015,1.883333333,1.883333333
 03/30  18:00:00,0.056666667,0.203333333,0.056666667,0.036666667,0.035
 03/30  19:00:00,1.358333333,4.883333333,1.36,0.85,0.85
 03/30  20:00:00,1.54,5.535,1.54,0.965,0.965
 03/30  21:00:00,0.883333333,3.17,0.881666667,0.553333333,0.553333333
 03/30  22:00:00,0.735,2.641666667,0.736666667,0.458333333,0.458333333
 03/30  23:00:00,0.268333333,0.966666667,0.268333333,0.168333333,0.168333333
 03/30  24:00:00,0,0,0,0,0
 03/31  01:00:00,0,0,0,0,0
 03/31  02:00:00,0,0,0,0,0
 03/31  03:00:00,0,0,0,0,0
 03/31  04:00:00,0,0,0,0,0
 03/31  05:00:00,0,0,0,0,0
 03/31  06:00:00,1.64,5.9,1.64,1.03,1.03
 03/31  07:00:00,3.29,11.81,3.29,2.06,2.06
 03/31  08:00:00,10.91,39.18333333,10.90666667,6.828333333,6.81
 03/31  09:00:00,15.60666667,56.06333333,15.60333333,9.768333333,9.766666667
 03/31  10:00:00,10.63333333,38.18333333,10.61166667,6.656666667,6.656666667
 03/31  11:00:00,7.123333333,25.58833333,7.108333333,4.461666667,4.47
 03/31  12:00:00,8.22,29.52,8.22,5.14,5.14
 03/31  13:00:00,11.08,39.81333333,11.06833333,6.93,6.943333333
 03/31  14:00:00,10.82833333,38.93666667,10.82666667,6.761666667,6.785
 03/31  15:00:00,15.43666667,55.47833333,15.445,9.648333333,9.666666667
 03/31  16:00:00,5.223333333,18.81333333,5.243333333,3.255,3.28
 03/31  17:00:00,2.888333333,10.4,2.903333333,1.808333333,1.813333333
 03/31  18:00:00,0,0.015,0,0,0
 03/31  19:00:00,1.475,5.303333333,1.473333333,0.923333333,0.923333333
 03/31  20:00:00,1.496666667,5.385,1.496666667,0.938333333,0.938333333
 03/31  21:00:00,1.043333333,3.75,1.045,0.655,0.655
 03/31  22:00:00,0.588333333,2.116666667,0.588333333,0.366666667,0.366666667
 03/31  23:00:00,0.243333333,0.873333333,0.243333333,0.151666667,0.151666667
 03/31  24:00:00,0,0,0,0,0
 04/01  01:00:00,0,0,0,0,0
 04/01  02:00:00,0,0,0,0,0
 04/01  03:00:00,0,0,0,0,0
 04/01  04:00:00,0,0,0,0,0
 04/01  05:00:00,0,0,0,0,0
 04/01  06:00:00,1.64,5.9,1.64,1.03,1.03
 04/01  07:00:00,3.29,11.81,3.29,2.06,2.06
 04/01  08:00:00,10.90166667,39.165,10.90333333,6.826666667,6.806666667
 04/01  09:00:00,15.51166667,55.73,15.51166667,9.71,9.71
 04/01  10:00:00,10.42333333,37.47,10.43,6.526666667,6.533333333
 04/01  11:00:00,7.125,25.61,7.125,4.461666667,4.461666667
 04/01  12:00:00,8.22,29.52,8.22,5.14,5.14
 04/01  13:00:00,11.17333333,40.14666667,11.16333333,6.99,6.998333333
 04/01  14:00:00,10.845,38.97666667,10.845,6.778333333,6.788333333
 04/01  15:00:00,15.37666667,55.25166667,15.38,9.62,9.625
 04/01  16:00:00,5.073333333,18.24833333,5.083333333,3.175,3.176666667
 04/01  17:00:00,2.946666667,10.595,2.955,1.848333333,1.848333333
 04/01  18:00:00,0,0,0,0,0
 04/01  19:00:00,1.591666667,5.726666667,1.591666667,1,1
 04/01  20:00:00,1.375,4.941666667,1.375,0.861666667,0.861666667
 04/01  21:00:00,0.828333333,2.976666667,0.828333333,0.516666667,0.516666667
 04/01  22:00:00,0.63,2.26,0.63,0.391666667,0.391666667
 04/01  23:00:00,0.383333333,1.371666667,0.383333333,0.24,0.24
 04/01  24:00:00,0,0,0,0,0
 04/02  01:00:00,0,0,0,0,0
 04/02  02:00:00,0,0,0,0,0
 04/02  03:00:00,0,0,0,0,0
 04/02  04:00:00,0,0,0,0,0
 04/02  05:00:00,0,0,0,0,0
 04/02  06:00:00,1.64,5.9,1.64,1.03,1.03
 04/02  07:00:00,3.29,11.81,3.29,2.06,2.06
 04/02  08:00:00,15.535,55.81,15.53333333,9.721666667,9.72
 04/02  09:00:00,14.42166667,51.84,14.41833333,9.023333333,9.03
 04/02  10:00:00,12.33166667,44.34333333,12.33,7.716666667,7.718333333
 04/02  11:00:00,7.196666667,25.88166667,7.188333333,4.501666667,4.503333333
 04/02  12:00:00,8.22,29.52,8.22,5.14,5.14
 04/02  13:00:00,12.40166667,44.615,12.40833333,7.763333333,7.763333333
 04/02  14:00:00,14.18,51.00333333,14.18333333,8.871666667,8.875
 04/02  15:00:00,11.975,43.07,11.97666667,7.488333333,7.496666667
 04/02  16:00:00,7.008333333,25.22833333,7.011666667,4.383333333,4.386666667
 04/02  17:00:00,2.865,10.33,2.868333333,1.795,1.795
 04/02  18:00:00,0.095,0.346666667,0.095,0.06,0.06
 04/02  19:00:00,1.418333333,5.101666667,1.418333333,0.89,0.89
 04/02  20:00:00,1.485,5.343333333,1.485,0.933333333,0.933333333
 04/02  21:00:00,0.633333333,2.285,0.633333333,0.398333333,0.398333333
 04/02  22:00:00,0.681666667,2.455,0.681666667,0.425,0.425
 04/02  23:00:00,0.155,0.556666667,0.155,0.096666667,0.096666667
 04/02  24:00:00,0,0,0,0,0
 04/03  01:00:00,0,0,0,0,0
 04/03  02:00:00,0,0,0,0,0
 04/03  03:00:00,0,0,0,0,0
 04/03  04:00:00,0,0,0,0,0
 04/03  05:00:00,0,0,0,0,0
 04/03  06:00:00,1.64,5.9,1.64,1.03,1.03
 04/03  07:00:00,3.29,11.81,3.29,2.06,2.06
 04/03  08:00:00,13.60333333,48.895,13.60166667,8.51,8.51
 04/03  09:00:00,13.375,48.07833333,13.37333333,8.368333333,8.368333333
 04/03  10:00:00,15.09833333,54.27333333,15.09666667,9.45,9.45
 04/03  11:00:00,5.95,21.39666667,5.95,3.721666667,3.721666667
 04/03  12:00:00,8.22,29.52,8.22,5.14,5.14
 04/03  13:00:00,15.585,55.99833333,15.58333333,9.753333333,9.753333333
 04/03  14:00:00,9.951666667,35.81166667,9.948333333,6.223333333,6.228333333
 04/03  15:00:00,11.475,41.26166667,11.47,7.175,7.18
 04/03  16:00:00,9.728333333,35.00166667,9.726666667,6.086666667,6.088333333
 04/03  17:00:00,2.958333333,10.665,2.958333333,1.853333333,1.85
 04/03  18:00:00,0,0,0,0,0
 04/03  19:00:00,1.555,5.59,1.555,0.975,0.975
 04/03  20:00:00,1.27,4.571666667,1.27,0.798333333,0.798333333
 04/03  21:00:00,0.876666667,3.146666667,0.876666667,0.548333333,0.548333333
 04/03  22:00:00,0.743333333,2.675,0.743333333,0.463333333,0.463333333
 04/03  23:00:00,0.158333333,0.595,0.158333333,0.098333333,0.098333333
 04/03  24:00:00,0,0,0,0,0
 04/04  01:00:00,0,0,0,0,0
 04/04  02:00:00,0,0,0,0,0
 04/04  03:00:00,0,0,0,0,0
 04/04  04:00:00,0,0,0,0,0
 04/04  05:00:00,0,0,0,0,0
 04/04  06:00:00,1.64,5.9,1.64,1.03,1.03
 04/04  07:00:00,1.64,5.9,1.64,1.03,1.03
 04/04  08:00:00,4.93,17.71,4.93,3.08,3.08
 04/04  09:00:00,4.93,17.71,4.93,3.08,3.08
 04/04  10:00:00,4.93,17.71,4.93,3.08,3.08
 04/04  11:00:00,4.885,17.555,4.886666667,3.051666667,3.053333333
 04/04  12:00:00,1.64,5.9,1.64,1.03,1.03
 04/04  13:00:00,1.64,5.9,1.64,1.03,1.03
 04/04  14:00:00,1.64,5.9,1.64,1.03,1.03
 04/04  15:00:00,1.64,5.9,1.64,1.03,1.03
 04/04  16:00:00,1.64,5.9,1.64,1.03,1.03
 04/04  17:00:00,0.82,2.95,0.82,0.51,0.51
 04/04  18:00:00,0.82,2.95,0.82,0.51,0.51
 04/04  19:00:00,0,0,0,0,0
 04/04  20:00:00,0,0,0,0,0
 04/04  21:00:00,0,0,0,0,0
 04/04  22:00:00,0,0,0,0,0
 04/04  23:00:00,0,0,0,0,0
 04/04  24:00:00,0,0,0,0,0
 04/05  01:00:00,0,0,0,0,0
 04/05  02:00:00,0,0,0,0,0
 04/05  03:00:00,0,0,0,0,0
 04/05  04:00:00,0,0,0,0,0
 04/05  05:00:00,0,0,0,0,0
 04/05  06:00:00,0.82,2.95,0.82,0.51,0.51
 04/05  07:00:00,0.82,2.95,0.82,0.51,0.51
 04/05  08:00:00,0.82,2.95,0.82,0.51,0.51
 04/05  09:00:00,0.82,2.95,0.82,0.51,0.51
 04/05  10:00:00,0.82,2.95,0.82,0.51,0.51
 04/05  11:00:00,0.82,2.95,0.82,0.51,0.51
 04/05  12:00:00,0.82,2.95,0.82,0.51,0.51
 04/05  13:00:00,0.82,2.95,0.82,0.51,0.51
 04/05  14:00:00,0.82,2.95,0.82,0.51,0.51
 04/05  15:00:00,0.82,2.95,0.82,0.51,0.51
 04/05  16:00:00,0.82,2.95,0.82,0.51,0.51
 04/05  17:00:00,0.82,2.95,0.82,0.51,0.51
 04/05  18:00:00,0,0,0,0,0
 04/05  19:00:00,0,0,0,0,0
 04/05  20:00:00,0,0,0,0,0
 04/05  21:00:00,0,0,0,0,0
 04/05  22:00:00,0,0,0,0,0
 04/05  23:00:00,0,0,0,0,0
 04/05  24:00:00,0,0,0,0,0
 04/06  01:00:00,0,0,0,0,0
 04/06  02:00:00,0,0,0,0,0
 04/06  03:00:00,0,0,0,0,0
 04/06  04:00:00,0,0,0,0,0
 04/06  05:00:00,0,0,0,0,0
 04/06  06:00:00,1.64,5.9,1.64,1.03,1.03
 04/06  07:00:00,3.29,11.81,3.29,2.06,2.06
 04/06  08:00:00,10.84,38.94833333,10.84166667,6.785,6.78
 04/06  09:00:00,15.305,54.985,15.305,9.578333333,9.578333333
 04/06  10:00:00,10.34666667,37.18833333,10.34666667,6.475,6.473333333
 04/06  11:00:00,6.931666667,24.93166667,6.935,4.34,4.338333333
 04/06  12:00:00,8.22,29.52,8.22,5.14,5.14
 04/06  13:00:00,11.105,39.925,11.105,6.95,6.946666667
 04/06  14:00:00,10.88,39.13166667,10.885,6.81,6.808333333
 04/06  15:00:00,15.23666667,54.76166667,15.23666667,9.535,9.535
 04/06  16:00:00,4.715,16.98666667,4.718333333,2.951666667,2.951666667
 04/06  17:00:00,2.9,10.42666667,2.9,1.813333333,1.813333333
 04/06  18:00:00,0.07,0.253333333,0.07,0.045,0.043333333
 04/06  19:00:00,1.343333333,4.833333333,1.343333333,0.841666667,0.841666667
 04/06  20:00:00,1.366666667,4.916666667,1.366666667,0.858333333,0.856666667
