Date/Time,Target_S1 BACK:Zone People Occupant Count,Target_S1 CORE:Zone People Occupant Count,Target_S1 FRONT:Zone People Occupant Count,Target_S1 LEFT:Zone People Occupant Count,Target_S1 RIGHT:Zone People Occupant Count,Target_S1 BACK:Zone Infiltration Air Change,Target_S1 CORE:Zone Infiltration Air Change,Target_S1 FRONT:Zone Infiltration Air Change,Target_S1 LEFT:Zone Infiltration Air Change,Target_S1 RIGHT:Zone Infiltration Air Change,Baseline_S1 BACK:Zone People Occupant Count,Baseline_S1 CORE:Zone People Occupant Count,Baseline_S1 FRONT:Zone People Occupant Count,Baseline_S1 LEFT:Zone People Occupant Count,Baseline_S1 RIGHT:Zone People Occupant Count,Baseline_S1 BACK:Zone Infiltration Air Change,Baseline_S1 CORE:Zone Infiltration Air Change,Baseline_S1 FRONT:Zone Infiltration Air Change,Baseline_S1 LEFT:Zone Infiltration Air Change,Baseline_S1 RIGHT:Zone Infiltration Air Change
 01/06  21:00:00,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688,2.549593185,2.552001262,2.554003227,2.550582999,2.550661306,1.095368,3.935715328,1.095368,0.685412,0.685412,1.023421334,1.024909408,1.025572121,1.023914666,1.023951274
 01/06  22:00:00,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688,2.554386877,2.556548986,2.558638983,2.555364517,2.555433809,1.095368,3.935715328,1.095368,0.685412,0.685412,1.025371654,1.026764654,1.027459624,1.025865991,1.02589569
 01/06  23:00:00,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344,2.546316705,2.548310487,2.55033035,2.5472971,2.547363888,0.547684,1.967857664,0.547684,0.342706,0.342706,1.021641382,1.022900175,1.023647656,1.022134188,1.022159716
 01/06  24:00:00,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344,2.533587174,2.535721928,2.537333615,2.534522006,2.53458573,0.547684,1.967857664,0.547684,0.342706,0.342706,1.015930309,1.017198632,1.017840642,1.016406267,1.016429781
 01/07  01:00:00,0,0,0,0,0,2.526529621,2.529965495,2.531628716,2.527659329,2.527732204,0,0,0,0,0,1.014004066,1.015872436,1.016436092,1.014580738,1.014608358
 01/07  02:00:00,0,0,0,0,0,2.527592088,2.531228195,2.532689756,2.528701747,2.528769435,0,0,0,0,0,1.014671947,1.016682838,1.017122662,1.015243451,1.015271144
 01/07  03:00:00,0,0,0,0,0,2.531651214,2.535181257,2.536622083,2.532708017,2.532778792,0,0,0,0,0,1.016632564,1.018617515,1.019016513,1.01718366,1.017209353
 01/07  04:00:00,0,0,0,0,0,2.534329658,2.53770201,2.539133946,2.535362047,2.535435083,0,0,0,0,0,1.018083959,1.019998405,1.020382796,1.018614159,1.018639535
 01/07  05:00:00,0,0,0,0,0,2.539716986,2.542989924,2.544399562,2.540767284,2.540842267,0,0,0,0,0,1.020707211,1.022581901,1.022922116,1.021213499,1.021238436
 01/07  06:00:00,0,0,0,0,0,2.54928052,2.551275047,2.552314259,2.550015557,2.550068089,0,0,0,0,0,1.023141073,1.024439644,1.024724838,1.023527855,1.023546489
 01/07  07:00:00,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688,2.552532769,2.554389267,2.555258056,2.553191096,2.553239375,1.095368,3.935715328,1.095368,0.685412,0.685412,1.024207937,1.02542647,1.02564569,1.024556572,1.02457593
 01/07  08:00:00,3.506448064,12.59885389,3.506448064,2.194113376,2.194113376,0.7700274,0.771036745,0.770909378,0.770221467,0.770245401,2.190736,7.871430656,2.190736,1.370824,1.370824,0.257220262,0.257653519,0.257591,0.25730243,0.257309379
 01/07  09:00:00,15.07772668,54.17507174,15.07772668,9.434687517,9.434687517,0.77480595,0.776239656,0.775720046,0.77496217,0.775011287,10.405996,37.38929562,10.405996,6.511414,6.511414,0.258884503,0.25948615,0.259265649,0.258951384,0.258965295
 01/07  10:00:00,11.92192342,42.83610324,11.92192342,7.459985478,7.459985478,0.777387172,0.778743679,0.778311398,0.777530617,0.7776386,10.405996,37.38929562,10.405996,6.511414,6.511414,0.259984196,0.260606154,0.260367292,0.260043252,0.26007403
 01/07  11:00:00,17.53224032,62.99426947,17.53224032,10.97056688,10.97056688,0.780063834,0.781436362,0.781038645,0.780192523,0.780318953,10.405996,37.38929562,10.405996,6.511414,6.511414,0.260827709,0.261446878,0.261219176,0.260881116,0.260918558
 01/07  12:00:00,11.92192342,42.83610324,11.92192342,7.459985478,7.459985478,0.781765918,0.78301035,0.782679046,0.781890036,0.781981126,10.405996,37.38929562,10.405996,6.511414,6.511414,0.261619414,0.262253318,0.26200651,0.261666825,0.261695818
 01/07  13:00:00,8.064830547,28.97736396,8.064830547,5.046460765,5.046460765,0.782257379,0.783450129,0.783164163,0.782385388,0.7824317,5.47684,19.67857664,5.47684,3.42706,3.42706,0.261852655,0.262464685,0.262225132,0.261899669,0.261916762
 01/07  14:00:00,16.83095071,60.47449869,16.83095071,10.5317442,10.5317442,0.784165068,0.785475316,0.785045459,0.784314684,0.784314202,10.405996,37.38929562,10.405996,6.511414,6.511414,0.26239097,0.263028007,0.262754408,0.262443321,0.262447063
 01/07  15:00:00,12.44789063,44.72593132,12.44789063,7.789102485,7.789102485,0.784641568,0.78583944,0.785546423,0.784854184,0.784788335,10.405996,37.38929562,10.405996,6.511414,6.511414,0.262704574,0.263324365,0.263058427,0.262772353,0.262757144
 01/07  16:00:00,11.92192342,42.83610324,11.92192342,7.459985478,7.459985478,0.784206762,0.785377218,0.785057868,0.784458055,0.784347348,10.405996,37.38929562,10.405996,6.511414,6.511414,0.262675325,0.263279654,0.263003408,0.262754604,0.262725737
 01/07  17:00:00,16.6556283,59.844556,16.6556283,10.42203854,10.42203854,0.783238489,0.784480971,0.783963976,0.783459112,0.78337145,10.405996,37.38929562,10.405996,6.511414,6.511414,0.262110122,0.262690598,0.262393502,0.262183999,0.262160362
 01/07  18:00:00,6.311606515,22.67793701,6.311606515,3.949404077,3.949404077,0.781805169,0.782790627,0.782448773,0.781966757,0.78194537,3.286104,11.80714598,3.286104,2.056236,2.056236,0.261551347,0.26200019,0.26180041,0.261614613,0.261607995
 01/07  19:00:00,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688,0.780584118,0.781400006,0.78119358,0.780734802,0.780730901,1.095368,3.935715328,1.095368,0.685412,0.685412,0.261139794,0.261513998,0.261382862,0.261200692,0.26119952
 01/07  20:00:00,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688,2.583347671,2.58447795,2.585265107,2.5839389,2.583934711,1.095368,3.935715328,1.095368,0.685412,0.685412,1.038716064,1.03972798,1.039654313,1.038971969,1.038969965
 01/07  21:00:00,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688,2.579029344,2.580058743,2.580789189,2.579593581,2.579583949,1.095368,3.935715328,1.095368,0.685412,0.685412,1.036706572,1.037623101,1.037589322,1.036955793,1.036952529
 01/07  22:00:00,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688,2.580381948,2.581361343,2.582020698,2.580909152,2.580893579,1.095368,3.935715328,1.095368,0.685412,0.685412,1.037241932,1.03813753,1.038066516,1.037474659,1.037468639
 01/07  23:00:00,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344,2.585267623,2.585949634,2.586817945,2.585798571,2.585775631,0.547684,1.967857664,0.547684,0.342706,0.342706,1.039322506,1.040106153,1.040112522,1.039560991,1.039551408
 01/07  24:00:00,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344,2.5870517,2.587577047,2.588503935,2.587570054,2.587546229,0.547684,1.967857664,0.547684,0.342706,0.342706,1.040114717,1.040810907,1.040860286,1.040350033,1.040339445
 01/08  01:00:00,0,0,0,0,0,2.570319354,2.57130959,2.57222163,2.571035299,2.570991455,0,0,0,0,0,1.03546556,1.036503387,1.036407767,1.035772204,1.035754369
 01/08  02:00:00,0,0,0,0,0,2.567926597,2.569138069,2.569790034,2.568613352,2.568559948,0,0,0,0,0,1.034781789,1.035901014,1.035708668,1.035080365,1.035058395
 01/08  03:00:00,0,0,0,0,0,2.567292413,2.568585773,2.569060186,2.56793565,2.567878216,0,0,0,0,0,1.034818845,1.035957767,1.035704125,1.035103154,1.035079133
 01/08  04:00:00,0,0,0,0,0,2.565065254,2.566443359,2.566734547,2.565660871,2.565601994,0,0,0,0,0,1.033949599,1.03509916,1.034790399,1.034217732,1.034192767
 01/08  05:00:00,0,0,0,0,0,2.566434371,2.56782211,2.568006266,2.566993724,2.566935374,0,0,0,0,0,1.034784612,1.035944677,1.035581678,1.035038348,1.035013371
 01/08  06:00:00,0,0,0,0,0,2.580914251,2.581586128,2.581899384,2.581262043,2.581227515,0,0,0,0,0,1.03812501,1.038835106,1.038676449,1.038310391,1.038292724
 01/08  07:00:00,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688,2.58371946,2.584287098,2.584587005,2.584025559,2.583996777,1.095368,3.935715328,1.095368,0.685412,0.685412,1.038695999,1.039350585,1.03918773,1.038863729,1.038847937
 01/08  08:00:00,3.506448064,12.59885389,3.506448064,2.194113376,2.194113376,0.779422268,0.780153697,0.779733336,0.77949191,0.779502156,2.190736,7.871430656,2.190736,1.370824,1.370824,0.260606444,0.260923771,0.260742856,0.260639549,0.260640485
 01/08  09:00:00,9.392266591,33.74691208,9.392266591,5.877086266,5.877086266,0.781092805,0.782161678,0.781471495,0.781123691,0.781211585,10.405996,37.38929562,10.405996,6.511414,6.511414,0.261339883,0.26182479,0.261492296,0.261355816,0.261378271
 01/08  10:00:00,17.18159551,61.73438408,17.18159551,10.75115554,10.75115554,0.783405769,0.784572576,0.783862779,0.783416845,0.783550802,10.405996,37.38929562,10.405996,6.511414,6.511414,0.26197309,0.262490713,0.262144091,0.261981495,0.262018359
 01/08  11:00:00,15.65376596,56.24481146,15.65376596,9.795136462,9.795136462,0.785466291,0.78662194,0.786019917,0.785467378,0.785612484,10.405996,37.38929562,10.405996,6.511414,6.511414,0.262740101,0.263281534,0.262939666,0.262742096,0.262782931
 01/08  12:00:00,13.77530914,49.49541645,13.77530914,8.619717015,8.619717015,0.785663929,0.786828997,0.786518047,0.785660004,0.785799809,10.405996,37.38929562,10.405996,6.511414,6.511414,0.262999866,0.263575324,0.263297372,0.262997239,0.263035959
 01/08  13:00:00,8.139956197,29.2472944,8.139956197,5.093469644,5.093469644,0.785985322,0.787145781,0.786834896,0.785993667,0.786043305,5.47684,19.67857664,5.47684,3.42706,3.42706,0.263196031,0.263791434,0.263500084,0.263193567,0.263210629
 01/08  14:00:00,15.65376596,56.24481146,15.65376596,9.795136462,9.795136462,0.78687113,0.788120585,0.787586364,0.786921886,0.786898599,10.405996,37.38929562,10.405996,6.511414,6.511414,0.263421256,0.264040841,0.263678513,0.263428467,0.26342542
 01/08  15:00:00,13.77532667,49.49547944,13.77532667,8.619727986,8.619727986,0.785846933,0.786981274,0.786470761,0.785958724,0.785875478,10.405996,37.38929562,10.405996,6.511414,6.511414,0.263114991,0.263724178,0.263347734,0.263137901,0.263117514
 01/08  16:00:00,15.42837148,55.43495713,15.42837148,9.654098854,9.654098854,0.784339389,0.785436288,0.784810869,0.784435991,0.784375845,10.405996,37.38929562,10.405996,6.511414,6.511414,0.262559944,0.263131835,0.262748556,0.262582069,0.262566258
 01/08  17:00:00,13.14918024,47.2457021,13.14918024,8.22792516,8.22792516,0.783858155,0.784974217,0.784261281,0.783953095,0.783904339,10.405996,37.38929562,10.405996,6.511414,6.511414,0.26244891,0.263002442,0.26261121,0.262471299,0.262459457
 01/08  18:00:00,8.139956197,29.2472944,8.139956197,5.093469644,5.093469644,0.78321509,0.784134335,0.783558603,0.783279826,0.783274972,3.286104,11.80714598,3.286104,2.056236,2.056236,0.262059215,0.262479988,0.262195315,0.262082367,0.262081607
 01/08  19:00:00,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688,0.781593912,0.782338701,0.781928344,0.781657802,0.781664884,1.095368,3.935715328,1.095368,0.685412,0.685412,0.261547244,0.261892176,0.261677939,0.261571855,0.261575191
 01/08  20:00:00,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688,2.590699181,2.5915804,2.591816259,2.591012031,2.5910468,1.095368,3.935715328,1.095368,0.685412,0.685412,1.042126839,1.043033055,1.042645788,1.042247498,1.042263681
 01/08  21:00:00,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688,2.589322454,2.590030724,2.590373145,2.589636976,2.589670863,1.095368,3.935715328,1.095368,0.685412,0.685412,1.041475323,1.042268714,1.041975739,1.041599533,1.041614975
 01/08  22:00:00,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688,2.58747016,2.588183213,2.588452941,2.587759328,2.58778479,1.095368,3.935715328,1.095368,0.685412,0.685412,1.040485398,1.041255567,1.040952958,1.040599093,1.040610854
 01/08  23:00:00,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344,2.585674246,2.586253673,2.586597481,2.585954325,2.585975643,0.547684,1.967857664,0.547684,0.342706,0.342706,1.039520599,1.04021197,1.039963879,1.039632976,1.039642776
 01/08  24:00:00,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344,2.584096487,2.584631863,2.584960667,2.584362954,2.584379728,0.547684,1.967857664,0.547684,0.342706,0.342706,1.038682085,1.039329801,1.039099641,1.038792657,1.038800249
 01/09  01:00:00,0,0,0,0,0,2.570409473,2.571400374,2.571558905,2.570797114,2.570808564,0,0,0,0,0,1.035466508,1.036484374,1.036012692,1.035606055,1.03561336
 01/09  02:00:00,0,0,0,0,0,2.566992218,2.568192143,2.568112175,2.567351774,2.567357171,0,0,0,0,0,1.034519091,1.035619261,1.035061602,1.03466054,1.034664375
 01/09  03:00:00,0,0,0,0,0,2.567523728,2.568855428,2.568581349,2.567846397,2.567848227,0,0,0,0,0,1.035063045,1.03620357,1.035578928,1.035193329,1.035195439
 01/09  04:00:00,0,0,0,0,0,2.567066994,2.568425077,2.568059366,2.56736339,2.567362382,0,0,0,0,0,1.035112011,1.036257808,1.03560006,1.035233716,1.035234449
 01/09  05:00:00,0,0,0,0,0,2.56265462,2.564126051,2.563590333,2.562912277,2.562905965,0,0,0,0,0,1.033164237,1.034318324,1.033626522,1.033274024,1.033272337
 01/09  06:00:00,0,0,0,0,0,2.575019243,2.575788061,2.575658747,2.575178396,2.5751747,0,0,0,0,0,1.035327122,1.036047052,1.035670731,1.035410547,1.035408948
 01/09  07:00:00,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688,2.583279239,2.583869781,2.583811872,2.583423199,2.583417878,1.095368,3.935715328,1.095368,0.685412,0.685412,1.038416109,1.03907666,1.038720977,1.038491129,1.0384888
 01/09  08:00:00,3.506448064,12.59885389,3.506448064,2.194113376,2.194113376,0.780391961,0.781127177,0.780586039,0.780402104,0.780418027,2.190736,7.871430656,2.190736,1.370824,1.370824,0.260938849,0.261256829,0.261021128,0.260948006,0.260951577
 01/09  09:00:00,10.64455945,38.24646675,10.64455945,6.660691917,6.660691917,0.783316766,0.784424023,0.783561928,0.783293189,0.783373022,10.405996,37.38929562,10.405996,6.511414,6.511414,0.262068126,0.262558671,0.262162085,0.262061026,0.262082666
 01/09  10:00:00,14.4014731,51.74525678,14.4014731,9.011530811,9.011530811,0.78560624,0.786747678,0.785885197,0.785572921,0.785667006,10.405996,37.38929562,10.405996,6.511414,6.511414,0.262806288,0.263324553,0.262907809,0.262793721,0.262820575
 01/09  11:00:00,14.4014731,51.74525678,14.4014731,9.011530811,9.011530811,0.786477772,0.787600857,0.786825616,0.786440411,0.786540138,10.405996,37.38929562,10.405996,6.511414,6.511414,0.263142499,0.263673457,0.263262459,0.263126149,0.263155633
 01/09  12:00:00,16.27992993,58.4946518,16.27992993,10.18695026,10.18695026,0.786433833,0.787644936,0.786835038,0.786383909,0.786459591,10.405996,37.38929562,10.405996,6.511414,6.511414,0.263119174,0.263686839,0.263254731,0.263096986,0.263120847
 01/09  13:00:00,7.513809766,26.99751706,7.513809766,4.701666818,4.701666818,0.786136556,0.78732681,0.786572928,0.786092803,0.786128452,5.47684,19.67857664,5.47684,3.42706,3.42706,0.263164432,0.263760926,0.263309147,0.263139805,0.263152998
 01/09  14:00:00,15.65376596,56.24481146,15.65376596,9.795136462,9.795136462,0.785852848,0.787188322,0.786309671,0.785828585,0.785816483,10.405996,37.38929562,10.405996,6.511414,6.511414,0.263045262,0.26368867,0.263196727,0.263024886,0.263024451
 01/09  15:00:00,17.53222279,62.99420648,17.53222279,10.97055591,10.97055591,0.785902008,0.787213282,0.786303883,0.785910569,0.78586149,10.405996,37.38929562,10.405996,6.511414,6.511414,0.263026967,0.263668696,0.263163496,0.263015014,0.263003794
 01/09  16:00:00,11.27070588,40.49624409,11.27070588,7.052494742,7.052494742,0.786099461,0.787194178,0.786460598,0.78617778,0.786087189,10.405996,37.38929562,10.405996,6.511414,6.511414,0.263475667,0.264086367,0.263602783,0.263479477,0.263455912
 01/09  17:00:00,12.52301628,44.99586177,12.52301628,7.836111364,7.836111364,0.786910247,0.788044041,0.787192843,0.786981901,0.786906366,10.405996,37.38929562,10.405996,6.511414,6.511414,0.263575663,0.264159106,0.263679627,0.263581969,0.263561603
 01/09  18:00:00,10.64455945,38.24646675,10.64455945,6.660691917,6.660691917,0.785343084,0.786297758,0.785542683,0.785367657,0.785354722,3.286104,11.80714598,3.286104,2.056236,2.056236,0.262738825,0.263169458,0.262818348,0.262744975,0.262741021
 01/09  19:00:00,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688,0.783951737,0.7847037,0.784127485,0.783977873,0.78398078,1.095368,3.935715328,1.095368,0.685412,0.685412,0.262369687,0.26271854,0.262441416,0.262378107,0.262379608
 01/09  20:00:00,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688,2.596241897,2.597014137,2.596862528,2.596455315,2.59646388,1.095368,3.935715328,1.095368,0.685412,0.685412,1.04451682,1.045392487,1.044798777,1.044583504,1.044588898
 01/09  21:00:00,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688,2.590048284,2.590728597,2.590659222,2.590275948,2.590268157,1.095368,3.935715328,1.095368,0.685412,0.685412,1.041696305,1.042465134,1.041974128,1.041772726,1.041771469
 01/09  22:00:00,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688,2.586644256,2.587390562,2.587220315,2.586839623,2.586832331,1.095368,3.935715328,1.095368,0.685412,0.685412,1.040000467,1.040766095,1.040258775,1.040066164,1.040064742
 01/09  23:00:00,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344,2.585273659,2.585908466,2.58581745,2.585467766,2.585453613,0.547684,1.967857664,0.547684,0.342706,0.342706,1.039267902,1.039973008,1.039516057,1.039338354,1.039333943
 01/09  24:00:00,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344,2.581068105,2.581675434,2.58157291,2.581245166,2.581230354,0.547684,1.967857664,0.547684,0.342706,0.342706,1.037314837,1.037977631,1.037553391,1.037388546,1.037382358
 01/10  01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 01/10  02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 01/10  03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 01/10  04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 01/10  05:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 01/10  06:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 01/10  07:00:00,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688,0,0,0,0,0,1.095368,3.935715328,1.095368,0.685412,0.685412,0,0,0,0,0
 01/10  08:00:00,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688,0,0,0,0,0,1.095368,3.935715328,1.095368,0.685412,0.685412,0,0,0,0,0
 01/10  09:00:00,5.259672096,18.89828084,5.259672096,3.291170064,3.291170064,0,0,0,0,0,3.286104,11.80714598,3.286104,2.056236,2.056236,0,0,0,0,0
 01/10  10:00:00,5.259672096,18.89828084,5.259672096,3.291170064,3.291170064,0,0,0,0,0,3.286104,11.80714598,3.286104,2.056236,2.056236,0,0,0,0,0
 01/10  11:00:00,5.259672096,18.89828084,5.259672096,3.291170064,3.291170064,0,0,0,0,0,3.286104,11.80714598,3.286104,2.056236,2.056236,0,0,0,0,0
 01/10  12:00:00,5.259672096,18.89828084,5.259672096,3.291170064,3.291170064,0,0,0,0,0,3.286104,11.80714598,3.286104,2.056236,2.056236,0,0,0,0,0
 01/10  13:00:00,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688,0,0,0,0,0,1.095368,3.935715328,1.095368,0.685412,0.685412,0,0,0,0,0
 01/10  14:00:00,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688,0,0,0,0,0,1.095368,3.935715328,1.095368,0.685412,0.685412,0,0,0,0,0
 01/10  15:00:00,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688,0,0,0,0,0,1.095368,3.935715328,1.095368,0.685412,0.685412,0,0,0,0,0
 01/10  16:00:00,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688,0,0,0,0,0,1.095368,3.935715328,1.095368,0.685412,0.685412,0,0,0,0,0
 01/10  17:00:00,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688,0,0,0,0,0,1.095368,3.935715328,1.095368,0.685412,0.685412,0,0,0,0,0
 01/10  18:00:00,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344,0,0,0,0,0,0.547684,1.967857664,0.547684,0.342706,0.342706,0,0,0,0,0
 01/10  19:00:00,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344,0,0,0,0,0,0.547684,1.967857664,0.547684,0.342706,0.342706,0,0,0,0,0
 01/10  20:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 01/10  21:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 01/10  22:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 01/10  23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 01/10  24:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 01/11  01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 01/11  02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 01/11  03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 01/11  04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 01/11  05:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 01/11  06:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 01/11  07:00:00,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344,0,0,0,0,0,0.547684,1.967857664,0.547684,0.342706,0.342706,0,0,0,0,0
 01/11  08:00:00,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344,0,0,0,0,0,0.547684,1.967857664,0.547684,0.342706,0.342706,0,0,0,0,0
 01/11  09:00:00,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344,0,0,0,0,0,0.547684,1.967857664,0.547684,0.342706,0.342706,0,0,0,0,0
 01/11  10:00:00,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344,0,0,0,0,0,0.547684,1.967857664,0.547684,0.342706,0.342706,0,0,0,0,0
 01/11  11:00:00,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344,0,0,0,0,0,0.547684,1.967857664,0.547684,0.342706,0.342706,0,0,0,0,0
 01/11  12:00:00,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344,0,0,0,0,0,0.547684,1.967857664,0.547684,0.342706,0.342706,0,0,0,0,0
 01/11  13:00:00,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344,0,0,0,0,0,0.547684,1.967857664,0.547684,0.342706,0.342706,0,0,0,0,0
 01/11  14:00:00,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344,0,0,0,0,0,0.547684,1.967857664,0.547684,0.342706,0.342706,0,0,0,0,0
 01/11  15:00:00,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344,0,0,0,0,0,0.547684,1.967857664,0.547684,0.342706,0.342706,0,0,0,0,0
 01/11  16:00:00,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344,0,0,0,0,0,0.547684,1.967857664,0.547684,0.342706,0.342706,0,0,0,0,0
 01/11  17:00:00,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344,0,0,0,0,0,0.547684,1.967857664,0.547684,0.342706,0.342706,0,0,0,0,0
 01/11  18:00:00,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344,0,0,0,0,0,0.547684,1.967857664,0.547684,0.342706,0.342706,0,0,0,0,0
 01/11  19:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 01/11  20:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 01/11  21:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
