Date/Time,S1 OFFICE BACK:Zone Hybrid Model People Count [](Hourly),S1 OFFICE CORE:Zone Hybrid Model People Count [](Hourly),S1 OFFICE FRONT:Zone Hybrid Model People Count [](Hourly),S1 OFFICE LEFT:Zone Hybrid Model People Count [](Hourly),S1 OFFICE RIGHT:Zone Hybrid Model People Count [](Hourly),OFFICE_BACK_Zone Ground Truth,OFFICE_CORE_Zone Ground Truth,OFFICE_FRONT_Zone Ground Truth,OFFICE_LEFT_Zone Ground Truth,OFFICE_RIGHT_Zone Ground Truth
 02/22  12:00:00,0.453333333,1.638333333,0.453333333,0.283333333,0.283333333,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344
 02/22  13:00:00,0.446666667,1.6,0.446666667,0.278333333,0.278333333,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344
 02/22  14:00:00,0.42,1.506666667,0.42,0.261666667,0.261666667,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344
 02/22  15:00:00,0.406666667,1.46,0.406666667,0.253333333,0.253333333,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344
 02/22  16:00:00,0.425,1.526666667,0.425,0.266666667,0.266666667,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344
 02/22  17:00:00,0.448333333,1.613333333,0.448333333,0.28,0.28,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344
 02/22  18:00:00,0.448333333,1.608333333,0.448333333,0.281666667,0.281666667,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344
 02/22  19:00:00,0,0,0,0,0,0,0,0,0,0
 02/22  20:00:00,0,0,0,0,0,0,0,0,0,0
 02/22  21:00:00,0,0,0,0,0,0,0,0,0,0
 02/22  22:00:00,0,0,0,0,0,0,0,0,0,0
 02/22  23:00:00,0,0,0,0,0,0,0,0,0,0
 02/22  24:00:00,0,0,0,0,0,0,0,0,0,0
 02/23  01:00:00,0,0,0,0,0,0,0,0,0,0
 02/23  02:00:00,0,0,0,0,0,0,0,0,0,0
 02/23  03:00:00,0,0,0,0,0,0,0,0,0,0
 02/23  04:00:00,0,0,0,0,0,0,0,0,0,0
 02/23  05:00:00,0,0,0,0,0,0,0,0,0,0
 02/23  06:00:00,0,0,0,0,0,0,0,0,0,0
 02/23  07:00:00,0.796666667,2.863333333,0.796666667,0.5,0.5,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688
 02/23  08:00:00,2.023333333,7.265,2.021666667,1.266666667,1.265,3.506448064,12.59885389,3.506448064,2.194113376,2.194113376
 02/23  09:00:00,9.263333333,33.26166667,9.258333333,5.796666667,5.79,15.07772668,54.17507174,15.07772668,9.434687517,9.434687517
 02/23  10:00:00,4.83,17.345,4.818333333,3.025,3.015,11.92192342,42.83610324,11.92192342,7.459985478,7.459985478
 02/23  11:00:00,8.951666667,32.14833333,8.935,5.6,5.596666667,17.53224032,62.99426947,17.53224032,10.97056688,10.97056688
 02/23  12:00:00,3.263333333,11.73333333,3.248333333,2.038333333,2.041666667,11.92192342,42.83610324,11.92192342,7.459985478,7.459985478
 02/23  13:00:00,1.573333333,5.678333333,1.573333333,0.983333333,0.988333333,8.064830547,28.97736396,8.064830547,5.046460765,5.046460765
 02/23  14:00:00,8.845,31.77333333,8.833333333,5.531666667,5.533333333,16.83095071,60.47449869,16.83095071,10.5317442,10.5317442
 02/23  15:00:00,3.961666667,14.245,3.95,2.468333333,2.476666667,12.44789063,44.72593132,12.44789063,7.789102485,7.789102485
 02/23  16:00:00,4.351666667,15.66333333,4.353333333,2.716666667,2.723333333,11.92192342,42.83610324,11.92192342,7.459985478,7.459985478
 02/23  17:00:00,8.226666667,29.56833333,8.223333333,5.14,5.145,16.6556283,59.844556,16.6556283,10.42203854,10.42203854
 02/23  18:00:00,0.318333333,1.175,0.328333333,0.196666667,0.195,6.311606515,22.67793701,6.311606515,3.949404077,3.949404077
 02/23  19:00:00,0,0,0,0,0,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688
 02/23  20:00:00,0.183333333,0.656666667,0.183333333,0.115,0.115,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688
 02/23  21:00:00,0.665,2.39,0.665,0.416666667,0.416666667,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688
 02/23  22:00:00,0.615,2.226666667,0.615,0.385,0.385,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688
 02/23  23:00:00,0.211666667,0.755,0.211666667,0.131666667,0.131666667,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344
 02/23  24:00:00,0.253333333,0.908333333,0.253333333,0.15,0.15,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344
 02/24  01:00:00,0,0,0,0,0,0,0,0,0,0
 02/24  02:00:00,0,0,0,0,0,0,0,0,0,0
 02/24  03:00:00,0,0,0,0,0,0,0,0,0,0
 02/24  04:00:00,0,0,0,0,0,0,0,0,0,0
 02/24  05:00:00,0,0,0,0,0,0,0,0,0,0
 02/24  06:00:00,0,0,0,0,0,0,0,0,0,0
 02/24  07:00:00,0.63,2.26,0.63,0.395,0.395,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688
 02/24  08:00:00,2.103333333,7.558333333,2.103333333,1.315,1.315,3.506448064,12.59885389,3.506448064,2.194113376,2.194113376
 02/24  09:00:00,9.441666667,33.89833333,9.436666667,5.905,5.905,15.07772668,54.17507174,15.07772668,9.434687517,9.434687517
 02/24  10:00:00,4.508333333,16.195,4.508333333,2.82,2.82,11.92192342,42.83610324,11.92192342,7.459985478,7.459985478
 02/24  11:00:00,8.786666667,31.56166667,8.783333333,5.495,5.495,17.53224032,62.99426947,17.53224032,10.97056688,10.97056688
 02/24  12:00:00,3.245,11.67333333,3.246666667,2.03,2.03,11.92192342,42.83610324,11.92192342,7.459985478,7.459985478
 02/24  13:00:00,1.533333333,5.535,1.538333333,0.961666667,0.961666667,8.064830547,28.97736396,8.064830547,5.046460765,5.046460765
 02/24  14:00:00,8.76,31.47333333,8.76,5.48,5.48,16.83095071,60.47449869,16.83095071,10.5317442,10.5317442
 02/24  15:00:00,3.988333333,14.36333333,3.99,2.498333333,2.498333333,12.44789063,44.72593132,12.44789063,7.789102485,7.789102485
 02/24  16:00:00,4.391666667,15.81333333,4.396666667,2.748333333,2.748333333,11.92192342,42.83610324,11.92192342,7.459985478,7.459985478
 02/24  17:00:00,8.186666667,29.43166667,8.191666667,5.123333333,5.123333333,16.6556283,59.844556,16.6556283,10.42203854,10.42203854
 02/24  18:00:00,0.453333333,1.64,0.453333333,0.285,0.283333333,6.311606515,22.67793701,6.311606515,3.949404077,3.949404077
 02/24  19:00:00,0.041666667,0.151666667,0.041666667,0.026666667,0.026666667,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688
 02/24  20:00:00,0.178333333,0.641666667,0.178333333,0.111666667,0.111666667,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688
 02/24  21:00:00,0.533333333,1.946666667,0.533333333,0.333333333,0.333333333,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688
 02/24  22:00:00,0.713333333,2.558333333,0.713333333,0.446666667,0.446666667,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688
 02/24  23:00:00,0.211666667,0.763333333,0.211666667,0.133333333,0.133333333,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344
 02/24  24:00:00,0.333333333,1.193333333,0.333333333,0.206666667,0.206666667,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344
 02/25  01:00:00,0,0,0,0,0,0,0,0,0,0
 02/25  02:00:00,0,0,0,0,0,0,0,0,0,0
 02/25  03:00:00,0,0,0,0,0,0,0,0,0,0
 02/25  04:00:00,0,0,0,0,0,0,0,0,0,0
 02/25  05:00:00,0,0,0,0,0,0,0,0,0,0
 02/25  06:00:00,0,0,0,0,0,0,0,0,0,0
 02/25  07:00:00,0.813333333,2.915,0.813333333,0.51,0.51,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688
 02/25  08:00:00,2.056666667,7.386666667,2.056666667,1.285,1.285,3.506448064,12.59885389,3.506448064,2.194113376,2.194113376
 02/25  09:00:00,9.226666667,33.14166667,9.226666667,5.775,5.77,15.07772668,54.17507174,15.07772668,9.434687517,9.434687517
 02/25  10:00:00,4.741666667,17.03666667,4.736666667,2.968333333,2.965,11.92192342,42.83610324,11.92192342,7.459985478,7.459985478
 02/25  11:00:00,8.873333333,31.87333333,8.858333333,5.551666667,5.546666667,17.53224032,62.99426947,17.53224032,10.97056688,10.97056688
 02/25  12:00:00,3.3,11.86333333,3.283333333,2.066666667,2.066666667,11.92192342,42.83610324,11.92192342,7.459985478,7.459985478
 02/25  13:00:00,1.621666667,5.846666667,1.62,1.015,1.015,8.064830547,28.97736396,8.064830547,5.046460765,5.046460765
 02/25  14:00:00,8.726666667,31.355,8.716666667,5.456666667,5.458333333,16.83095071,60.47449869,16.83095071,10.5317442,10.5317442
 02/25  15:00:00,3.995,14.37833333,3.99,2.491666667,2.5,12.44789063,44.72593132,12.44789063,7.789102485,7.789102485
 02/25  16:00:00,4.346666667,15.65666667,4.351666667,2.711666667,2.721666667,11.92192342,42.83610324,11.92192342,7.459985478,7.459985478
 02/25  17:00:00,8.221666667,29.55833333,8.225,5.138333333,5.143333333,16.6556283,59.844556,16.6556283,10.42203854,10.42203854
 02/25  18:00:00,0.341666667,1.248333333,0.348333333,0.218333333,0.211666667,6.311606515,22.67793701,6.311606515,3.949404077,3.949404077
 02/25  19:00:00,0,0,0,0,0,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688
 02/25  20:00:00,0.3,1.076666667,0.3,0.188333333,0.188333333,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688
 02/25  21:00:00,0.583333333,2.095,0.583333333,0.366666667,0.366666667,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688
 02/25  22:00:00,0.593333333,2.121666667,0.593333333,0.37,0.37,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688
 02/25  23:00:00,0.163333333,0.59,0.163333333,0.101666667,0.101666667,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344
 02/25  24:00:00,0.273333333,0.981666667,0.273333333,0.165,0.165,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344
 02/26  01:00:00,0,0,0,0,0,0,0,0,0,0
 02/26  02:00:00,0,0,0,0,0,0,0,0,0,0
 02/26  03:00:00,0,0,0,0,0,0,0,0,0,0
 02/26  04:00:00,0,0,0,0,0,0,0,0,0,0
 02/26  05:00:00,0,0,0,0,0,0,0,0,0,0
 02/26  06:00:00,0,0,0,0,0,0,0,0,0,0
 02/26  07:00:00,0.696666667,2.498333333,0.696666667,0.43,0.43,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688
 02/26  08:00:00,2.048333333,7.355,2.046666667,1.28,1.28,3.506448064,12.59885389,3.506448064,2.194113376,2.194113376
 02/26  09:00:00,6.013333333,21.59333333,6.006666667,3.763333333,3.758333333,9.392266591,33.74691208,9.392266591,5.877086266,5.877086266
 02/26  10:00:00,9.533333333,34.22833333,9.52,5.963333333,5.958333333,17.18159551,61.73438408,17.18159551,10.75115554,10.75115554
 02/26  11:00:00,6.645,23.87,6.623333333,4.158333333,4.155,15.65376596,56.24481146,15.65376596,9.795136462,9.795136462
 02/26  12:00:00,4.95,17.795,4.936666667,3.1,3.1,13.77530914,49.49541645,13.77530914,8.619717015,8.619717015
 02/26  13:00:00,1.2,4.331666667,1.201666667,0.75,0.753333333,8.139956197,29.2472944,8.139956197,5.093469644,5.093469644
 02/26  14:00:00,8.145,29.275,8.138333333,5.096666667,5.098333333,15.65376596,56.24481146,15.65376596,9.795136462,9.795136462
 02/26  15:00:00,5.276666667,18.99,5.273333333,3.295,3.3,13.77532667,49.49547944,13.77532667,8.619727986,8.619727986
 02/26  16:00:00,6.721666667,24.185,6.723333333,4.2,4.205,15.42837148,55.43495713,15.42837148,9.654098854,9.654098854
 02/26  17:00:00,4.575,16.46833333,4.578333333,2.86,2.86,13.14918024,47.2457021,13.14918024,8.22792516,8.22792516
 02/26  18:00:00,1.38,4.998333333,1.388333333,0.865,0.865,8.139956197,29.2472944,8.139956197,5.093469644,5.093469644
 02/26  19:00:00,0,0,0,0,0,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688
 02/26  20:00:00,0.25,0.901666667,0.251666667,0.156666667,0.156666667,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688
 02/26  21:00:00,0.465,1.676666667,0.466666667,0.291666667,0.291666667,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688
 02/26  22:00:00,0.606666667,2.175,0.606666667,0.38,0.38,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688
 02/26  23:00:00,0.19,0.685,0.191666667,0.113333333,0.113333333,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344
 02/26  24:00:00,0.2,0.726666667,0.2,0.116666667,0.116666667,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344
 02/27  01:00:00,0,0,0,0,0,0,0,0,0,0
 02/27  02:00:00,0,0,0,0,0,0,0,0,0,0
 02/27  03:00:00,0,0,0,0,0,0,0,0,0,0
 02/27  04:00:00,0,0,0,0,0,0,0,0,0,0
 02/27  05:00:00,0,0,0,0,0,0,0,0,0,0
 02/27  06:00:00,0,0,0,0,0,0,0,0,0,0
 02/27  07:00:00,0.786666667,2.82,0.786666667,0.486666667,0.486666667,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688
 02/27  08:00:00,1.97,7.078333333,1.97,1.233333333,1.233333333,3.506448064,12.59885389,3.506448064,2.194113376,2.194113376
 02/27  09:00:00,7.023333333,25.21833333,7.018333333,4.393333333,4.391666667,10.64455945,38.24646675,10.64455945,6.660691917,6.660691917
 02/27  10:00:00,7.77,27.89833333,7.758333333,4.861666667,4.855,14.4014731,51.74525678,14.4014731,9.011530811,9.011530811
 02/27  11:00:00,6.398333333,22.97666667,6.378333333,4.003333333,3.998333333,14.4014731,51.74525678,14.4014731,9.011530811,9.011530811
 02/27  12:00:00,7.361666667,26.44833333,7.343333333,4.608333333,4.606666667,16.27992993,58.4946518,16.27992993,10.18695026,10.18695026
 02/27  13:00:00,0.713333333,2.591666667,0.716666667,0.446666667,0.45,7.513809766,26.99751706,7.513809766,4.701666818,4.701666818
 02/27  14:00:00,8.011666667,28.795,8.013333333,5.013333333,5.013333333,15.65376596,56.24481146,15.65376596,9.795136462,9.795136462
 02/27  15:00:00,8.211666667,29.52166667,8.215,5.135,5.135,17.53222279,62.99420648,17.53222279,10.97055591,10.97055591
 02/27  16:00:00,2.551666667,9.206666667,2.556666667,1.593333333,1.596666667,11.27070588,40.49624409,11.27070588,7.052494742,7.052494742
 02/27  17:00:00,5.061666667,18.22,5.065,3.163333333,3.168333333,12.52301628,44.99586177,12.52301628,7.836111364,7.836111364
 02/27  18:00:00,3.136666667,11.26333333,3.136666667,1.963333333,1.963333333,10.64455945,38.24646675,10.64455945,6.660691917,6.660691917
 02/27  19:00:00,0,0,0,0,0,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688
 02/27  20:00:00,0.161666667,0.605,0.163333333,0.101666667,0.101666667,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688
 02/27  21:00:00,0.5,1.795,0.5,0.313333333,0.313333333,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688
 02/27  22:00:00,0.663333333,2.38,0.663333333,0.416666667,0.416666667,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688
 02/27  23:00:00,0.275,0.985,0.275,0.17,0.17,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344
 02/27  24:00:00,0.278333333,0.998333333,0.278333333,0.173333333,0.173333333,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344
 02/28  01:00:00,0,0,0,0,0,0,0,0,0,0
 02/28  02:00:00,0,0,0,0,0,0,0,0,0,0
 02/28  03:00:00,0,0,0,0,0,0,0,0,0,0
 02/28  04:00:00,0,0,0,0,0,0,0,0,0,0
 02/28  05:00:00,0,0,0,0,0,0,0,0,0,0
 02/28  06:00:00,0,0,0,0,0,0,0,0,0,0
 02/28  07:00:00,1.1,3.94,1.1,0.69,0.69,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688
 02/28  08:00:00,1.095,3.923333333,1.095,0.686666667,0.686666667,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688
 02/28  09:00:00,3.29,11.81,3.29,2.06,2.06,5.259672096,18.89828084,5.259672096,3.291170064,3.291170064
 02/28  10:00:00,3.29,11.81,3.29,2.06,2.06,5.259672096,18.89828084,5.259672096,3.291170064,3.291170064
 02/28  11:00:00,3.225,11.57333333,3.218333333,2.018333333,2.015,5.259672096,18.89828084,5.259672096,3.291170064,3.291170064
 02/28  12:00:00,3.015,10.81333333,3.005,1.886666667,1.885,5.259672096,18.89828084,5.259672096,3.291170064,3.291170064
 02/28  13:00:00,0.95,3.431666667,0.956666667,0.596666667,0.596666667,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688
 02/28  14:00:00,0.943333333,3.398333333,0.943333333,0.591666667,0.591666667,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688
 02/28  15:00:00,0.913333333,3.288333333,0.915,0.57,0.573333333,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688
 02/28  16:00:00,0.931666667,3.345,0.931666667,0.581666667,0.581666667,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688
 02/28  17:00:00,0.92,3.313333333,0.921666667,0.575,0.576666667,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688
 02/28  18:00:00,0.458333333,1.663333333,0.466666667,0.29,0.29,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344
 02/28  19:00:00,0.46,1.656666667,0.461666667,0.288333333,0.288333333,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344
 02/28  20:00:00,0,0,0,0,0,0,0,0,0,0
 02/28  21:00:00,0,0,0,0,0,0,0,0,0,0
 02/28  22:00:00,0,0,0,0,0,0,0,0,0,0
 02/28  23:00:00,0,0,0,0,0,0,0,0,0,0
 02/28  24:00:00,0,0,0,0,0,0,0,0,0,0
 03/01  01:00:00,0,0,0,0,0,0,0,0,0,0
 03/01  02:00:00,0,0,0,0,0,0,0,0,0,0
 03/01  03:00:00,0,0,0,0,0,0,0,0,0,0
 03/01  04:00:00,0,0,0,0,0,0,0,0,0,0
 03/01  05:00:00,0,0,0,0,0,0,0,0,0,0
 03/01  06:00:00,0,0,0,0,0,0,0,0,0,0
 03/01  07:00:00,0.456666667,1.64,0.456666667,0.286666667,0.286666667,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344
 03/01  08:00:00,0.446666667,1.603333333,0.446666667,0.28,0.28,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344
 03/01  09:00:00,0.456666667,1.641666667,0.456666667,0.283333333,0.283333333,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344
 03/01  10:00:00,0.455,1.635,0.455,0.285,0.283333333,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344
 03/01  11:00:00,0.451666667,1.62,0.45,0.283333333,0.283333333,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344
 03/01  12:00:00,0.448333333,1.605,0.445,0.278333333,0.278333333,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344
 03/01  13:00:00,0.445,1.601666667,0.445,0.278333333,0.278333333,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344
 03/01  14:00:00,0.446666667,1.603333333,0.445,0.28,0.28,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344
 03/01  15:00:00,0.435,1.571666667,0.435,0.273333333,0.273333333,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344
 03/01  16:00:00,0.446666667,1.61,0.446666667,0.278333333,0.278333333,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344
 03/01  17:00:00,0.445,1.595,0.445,0.276666667,0.276666667,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344
 03/01  18:00:00,0.446666667,1.608333333,0.446666667,0.28,0.281666667,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344
 03/01  19:00:00,0,0,0,0,0,0,0,0,0,0
 03/01  20:00:00,0,0,0,0,0,0,0,0,0,0
 03/01  21:00:00,0,0,0,0,0,0,0,0,0,0
 03/01  22:00:00,0,0,0,0,0,0,0,0,0,0
 03/01  23:00:00,0,0,0,0,0,0,0,0,0,0
 03/01  24:00:00,0,0,0,0,0,0,0,0,0,0
 03/02  01:00:00,0,0,0,0,0,0,0,0,0,0
 03/02  02:00:00,0,0,0,0,0,0,0,0,0,0
 03/02  03:00:00,0,0,0,0,0,0,0,0,0,0
 03/02  04:00:00,0,0,0,0,0,0,0,0,0,0
 03/02  05:00:00,0,0,0,0,0,0,0,0,0,0
 03/02  06:00:00,0,0,0,0,0,0,0,0,0,0
 03/02  07:00:00,0.68,2.431666667,0.678333333,0.425,0.425,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688
 03/02  08:00:00,2.025,7.28,2.025,1.266666667,1.266666667,3.506448064,12.59885389,3.506448064,2.194113376,2.194113376
 03/02  09:00:00,9.126666667,32.77,9.123333333,5.71,5.71,15.07772668,54.17507174,15.07772668,9.434687517,9.434687517
 03/02  10:00:00,4.818333333,17.30666667,4.813333333,3.013333333,3.011666667,11.92192342,42.83610324,11.92192342,7.459985478,7.459985478
 03/02  11:00:00,8.79,31.575,8.785,5.5,5.498333333,17.53224032,62.99426947,17.53224032,10.97056688,10.97056688
 03/02  12:00:00,3.323333333,11.95833333,3.318333333,2.08,2.078333333,11.92192342,42.83610324,11.92192342,7.459985478,7.459985478
 03/02  13:00:00,1.393333333,5.033333333,1.39,0.873333333,0.875,8.064830547,28.97736396,8.064830547,5.046460765,5.046460765
 03/02  14:00:00,8.605,30.91333333,8.6,5.378333333,5.383333333,16.83095071,60.47449869,16.83095071,10.5317442,10.5317442
 03/02  15:00:00,4.085,14.71833333,4.088333333,2.553333333,2.556666667,12.44789063,44.72593132,12.44789063,7.789102485,7.789102485
 03/02  16:00:00,4.398333333,15.83833333,4.398333333,2.743333333,2.75,11.92192342,42.83610324,11.92192342,7.459985478,7.459985478
 03/02  17:00:00,8.123333333,29.19333333,8.123333333,5.075,5.083333333,16.6556283,59.844556,16.6556283,10.42203854,10.42203854
 03/02  18:00:00,0.358333333,1.31,0.363333333,0.226666667,0.225,6.311606515,22.67793701,6.311606515,3.949404077,3.949404077
 03/02  19:00:00,0,0,0,0,0,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688
 03/02  20:00:00,0.351666667,1.266666667,0.353333333,0.221666667,0.22,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688
 03/02  21:00:00,0.461666667,1.68,0.461666667,0.29,0.29,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688
 03/02  22:00:00,0.766666667,2.756666667,0.766666667,0.481666667,0.481666667,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688
 03/02  23:00:00,0.281666667,1.01,0.281666667,0.17,0.17,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344
 03/02  24:00:00,0.238333333,0.855,0.238333333,0.146666667,0.146666667,0.876612016,3.149713474,0.876612016,0.548528344,0.548528344
 03/03  01:00:00,0,0,0,0,0,0,0,0,0,0
 03/03  02:00:00,0,0,0,0,0,0,0,0,0,0
 03/03  03:00:00,0,0,0,0,0,0,0,0,0,0
 03/03  04:00:00,0,0,0,0,0,0,0,0,0,0
 03/03  05:00:00,0,0,0,0,0,0,0,0,0,0
 03/03  06:00:00,0,0,0,0,0,0,0,0,0,0
 03/03  07:00:00,0.725,2.598333333,0.725,0.455,0.455,1.753224032,6.299426947,1.753224032,1.097056688,1.097056688
 03/03  08:00:00,2.08,7.478333333,2.08,1.301666667,1.301666667,3.506448064,12.59885389,3.506448064,2.194113376,2.194113376
 03/03  09:00:00,9.393333333,33.73333333,9.391666667,5.875,5.878333333,15.07772668,54.17507174,15.07772668,9.434687517,9.434687517
 03/03  10:00:00,4.741666667,17.03666667,4.741666667,2.968333333,2.968333333,11.92192342,42.83610324,11.92192342,7.459985478,7.459985478
 03/03  11:00:00,8.851666667,31.8,8.848333333,5.54,5.54,17.53224032,62.99426947,17.53224032,10.97056688,10.97056688
 03/03  12:00:00,3.238333333,11.64833333,3.238333333,2.026666667,2.026666667,11.92192342,42.83610324,11.92192342,7.459985478,7.459985478
 03/03  13:00:00,1.758333333,6.338333333,1.761666667,1.103333333,1.101666667,8.064830547,28.97736396,8.064830547,5.046460765,5.046460765
 03/03  14:00:00,8.76,31.47833333,8.76,5.48,5.48,16.83095071,60.47449869,16.83095071,10.5317442,10.5317442
 03/03  15:00:00,4.083333333,14.70166667,4.083333333,2.553333333,2.553333333,12.44789063,44.72593132,12.44789063,7.789102485,7.789102485
 03/03  16:00:00,4.356666667,15.68333333,4.36,2.726666667,2.725,11.92192342,42.83610324,11.92192342,7.459985478,7.459985478
 03/03  17:00:00,8.255,29.67833333,8.256666667,5.165,5.163333333,16.6556283,59.844556,16.6556283,10.42203854,10.42203854
 03/03  18:00:00,0.473333333,1.716666667,0.475,0.296666667,0.296666667,6.311606515,22.67793701,6.311606515,3.949404077,3.949404077
